station,station_key,reach_id,terminal_tree_id,year,month,tn_mg_l,downstream_fraction_on_reach,lon,lat,observation_product,quality_flags,prepared_source_file,prepared_source_row,source_provenance_tier,raw_workbook_record_link_status,primary_gate,primary_exclusion_reason,observation_id,original_primary_gate,station_type,boundary_evidence,reservoir_index,observation_operator,sampling_date_status,global_reach_id,global_reservoir_index,basin
龙川城铁路桥,龙川城铁路桥,26,22,2024,7,2.49,0.18533145795737987,115.2518,24.1245,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙川城铁路桥.csv,104.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9846,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,48,-1,Dongjiang
龙川城铁路桥,龙川城铁路桥,26,22,2024,8,2.17,0.18533145795737987,115.2518,24.1245,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙川城铁路桥.csv,105.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9847,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,48,-1,Dongjiang
龙川城铁路桥,龙川城铁路桥,26,22,2024,9,1.96,0.18533145795737987,115.2518,24.1245,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙川城铁路桥.csv,106.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9848,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,48,-1,Dongjiang
龙川城铁路桥,龙川城铁路桥,26,22,2024,10,1.53,0.18533145795737987,115.2518,24.1245,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙川城铁路桥.csv,107.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9849,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,48,-1,Dongjiang
龙川城铁路桥,龙川城铁路桥,26,22,2024,11,1.67,0.18533145795737987,115.2518,24.1245,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙川城铁路桥.csv,108.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9850,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,48,-1,Dongjiang
龙川城铁路桥,龙川城铁路桥,26,22,2024,12,1.69,0.18533145795737987,115.2518,24.1245,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙川城铁路桥.csv,109.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9851,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,48,-1,Dongjiang
龙归,龙归,18,56,2024,1,0.97,0.873052294168531,113.4749,24.7049,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙归.csv,98.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9891,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,74,-1,Beijiang
龙归,龙归,18,56,2024,4,0.85,0.873052294168531,113.4749,24.7049,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙归.csv,101.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9892,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,74,-1,Beijiang
龙归,龙归,18,56,2024,7,0.64,0.873052294168531,113.4749,24.7049,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙归.csv,104.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9893,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,74,-1,Beijiang
龙归,龙归,18,56,2024,10,1.62,0.873052294168531,113.4749,24.7049,formal_2016_2024,[],E:\SPARROW\0_water_quality\data\preprocess\csv\龙归.csv,107.0,prepared_authoritative_station_csv,missing_section_code_and_raw_row_link,True,,9894,True,ordinary_internal,registered reach geometry; frozen river-domain eligibility,-1,registered_monthly_flux_weighted_baseline,month_only_unverified_aggregation,74,-1,Beijiang
